"STATUS","CONTAIN","DATE"
"spam","Hubungi kerabat Anda di Tanah Suci dengan tekan 01016+966+Nomor Arab Saudi, tarif Nelpon Rp1.500/menit dan SMS ke Arab Saudi Rp1.000/SMS. Info: *122*4#. PAI3",2017-08-21 08:28:00
"spam","Uber: Anda mendapatkan potongan Rp 5000. untuk 10 perjalanan uberMOTOR Anda. Ayo pesan Uber-mu sekarang! http://t.uber.com/nguber",2017-08-21 02:18:00
"spam","Use 451861 as your login code for Tinder. (Account Kit by Facebook) ",2017-08-20 20:39:00
"spam","Download myIM3! Hemat saat akses aplikasi dgn fitur Smart Data Control & dapatkan Penawaran Spesial hanya dari myIM3. Info: http://im3.do/mi815 MAI1",2017-08-20 17:25:00
"ham","Traveloka.com: Your E-ticket Summary
22-Aug-2017 / 14:45 / BD-GMR / 4XE5PH
Name: TIARA DWIPUTRI
Total: 1 passenger(s)",2017-08-20 17:18:00
"ham","Go Mobile
20Aug17 17:14
7771621494 TRF
D 076078351xxx0
C 7998799867
BANK NEGAR-- TRINUSA 
IDR 79,094.00
Adm IDR 6,500.00
Ref 000140985372
Sukses.",2017-08-20 17:15:00
"ham","20/08/2017 17:13:04 Silakan gunakan passcode 4894 untuk Login Go Mobile CIMB Niaga. Passcode bersifat RAHASIA. Jangan memberitahukan kepada siapapun!",2017-08-20 17:13:00
"spam","Tonton serial terbaru Korea The Strongest Deliveryman hanya di iflix pakai akses TANPA BIAYA LANGGANAN dr IM3 Ooredoo. Tonton skrg di http://im3.do/iflix CVI1",2017-08-19 13:16:00
"ham","19/08/2017 11:07 Pada No. Rek 378088918 ada dana keluar sebesar Rp 126.000,00. Saldo akhir: Rp 73.252,00.Berita: TRF PAY TOP UP ECHANNEL.",2017-08-19 11:08:00
"spam","Hemat Nelp,SMS,&Internetan di Tanah Suci mulai Rp200rb/40hr, tanpa perlu ganti kartu. Ibadah Haji jd semakin nyaman. Tekan *122*1#. Info http://im3.do/haji PAI1",2017-08-19 08:53:00
"ham","Account notification: The password for your Google Account tiara.dwiputri94@gmail... was recently changed. google.com/password",2017-08-18 19:05:00
"ham","Freedom M Rp 55rb/30hr berhasil dprpanjang sd 17/09/2017 08:05. Nikmati BONUS KUOTA sd 10GB dismua jaringan,APPS TANPA KUOTA,DATA ROLLOVER. Cek http://im3.do/mc",2017-08-18 08:05:00
"ham","Khusus buat kamu pelanggan IM3Ooredoo, nikmati nonton ribuan film melalui IFLIX,TANPA BIAYA BERLANGGANAN. Download di http://im3.do/iflix & lgs nikmati filmnya!",2017-08-18 08:05:00
"spam","Sisa kuota bonus 4G kamu 0 MB. Terus nikmati internetan di jaringan Indosat Ooredoo. Cek Kuota *123# atau http://im3.do/mc",2017-08-17 19:37:00
"spam","Sisa kuota bonus 4G kamu 26 MB. Terus nikmati internetan di jaringan Indosat Ooredoo. Cek Kuota *123# atau http://im3.do/mc",2017-08-17 18:49:00
"ham","BNI SMS BANKING:17/08/2017 15:23 Nomor yang Anda masukkan salah atau tidak terdaftar. Info:hub BNI Call 1500046 atau Cabang BNI terdekat.",2017-08-17 15:23:00
"ham","17/08/2017 15:23 Top Up Tapcash No.Kartu:082240984460 sebesar RP.50000.Utk diproses, Reply dgn PIN ke2&6",2017-08-17 15:23:00
"ham","Waktu Tunggu konfirmasi dari nomor +6285721812244 habis ",2017-08-17 14:12:00
"spam","Freedom M Rp 59rb/30hr berakhir pd 18-08-2017 07:13. Pastikan pulsa cukup utk dptkan harga khusus 3x pmbelian/prpanjangan pkt. Info http://im3.do",2017-08-17 14:03:00
"ham","17/08/2017 13:11 Top Up Tapcash No.Kartu:082240984460 sebesar RP.20000.Utk diproses, Reply dgn PIN ke6&2",2017-08-17 13:11:00
"spam","Suka Internetan? Dapatkan BONUS hingga 10GB di semua jaringan. BURUAN, kesempatan TERBATAS. klik: http://im3.do/bn822 MAI1",2017-08-17 12:39:00
"ham","No +6285721812244 tdk berhasil SMS kamu. Jgn sampai kamu melewatkan pesan darinya! Balas YA dgn biaya Rp 350. Info: *123*883#",2017-08-17 11:12:00
"spam","Sisa kuota bonus 4G kamu 79 MB. Terus nikmati internetan di jaringan Indosat Ooredoo. Cek Kuota *123# atau http://im3.do/mc",2017-08-17 11:05:00
"spam","Sisa kuota bonus 4G kamu 83 MB. Terus nikmati internetan di jaringan Indosat Ooredoo. Cek Kuota *123# atau http://im3.do/mc",2017-08-16 20:59:00
"spam","Download aplikasi myIM3 skrg di im3.do/myIM3 dan dapatkan GRATIS 500MB YouTube & Instagram. Aktifkan paket gratisnya dari menu Direkomendasikan Untuk Anda.",2017-08-16 09:04:00
"spam","Sisa kuota bonus 4G kamu 191 MB. Terus nikmati internetan di jaringan Indosat Ooredoo. Cek Kuota *123# atau http://im3.do/mc",2017-08-16 07:30:00
"spam","Pelanggan 085722688068, Kamu dapat 1 Pesan Chat. Hubungi *700*1# untuk baca. Pesan akan dihapus dlm 5 menit. Silakan hub *700*1# skrg",2017-08-15 13:01:00
"spam","Sisa kuota bonus 4G kamu 198 MB. Terus nikmati internetan di jaringan Indosat Ooredoo. Cek Kuota *123# atau http://im3.do/mc",2017-08-15 00:34:00
"ham","Ya udah",2017-08-14 09:55:00
"ham","Go Mobile
14Aug17 09:41
7705783644
Transfer Dana
D 0076078351xxx0
C 49085722688068
GOPAY TIAR
IDR 100,000.00
Sukses.",2017-08-14 09:41:00
"ham","14/08/2017 09:40:51 Silakan gunakan passcode 4498 untuk Login Go Mobile CIMB Niaga. Passcode bersifat RAHASIA. Jangan memberitahukan kepada siapapun!",2017-08-14 09:40:00
"spam","TOPUP pulsa Rp 100000 berhasil via I-BANKING CIMB_NIAGA kode trx 0814093958958639. Pulsa anda saat ini Rp 100377. Terima kasih telah menggunakan INDOSAT OOREDOO",2017-08-14 09:39:00
"spam","Sisa kuota bonus 4G kamu 258 MB. Terus nikmati internetan di jaringan Indosat Ooredoo. Cek Kuota *123# atau http://im3.do/mc",2017-08-13 09:21:00
"spam","Pulsamu <Rp500.Mau PULSA SOS 5000 bs dipakai ke SemuaOperator sd 5hr?Pembayaran Rp5000 & BeaJasa Rp2250 akan dipotong saat isi Pulsa.Balas YA ke 505 /tkn*505#",2017-08-13 00:16:00
"spam","Pulsamu <Rp500.Mau PULSA SOS 5000 bs dipakai ke SemuaOperator sd 5hr?Pembayaran Rp5000 & BeaJasa Rp2250 akan dipotong saat isi Pulsa.Balas YA ke 505 /tkn*505#",2017-08-13 00:16:00
"spam","Ayo daftar Paket Haji utk hemat Nelp,SMS,&Internetan selama di Tanah Suci mulai Rp200rb/40hr, tanpa perlu ganti kartu. Tkn *122*1#. Info http://im3.do/haji PAI1",2017-08-12 15:42:00
"spam","Ayo jadikan single Rendy Pandugo - Silver Rain sebagai iRing kamu. Ketik SMS: MG SILVER dan kirimkan ke 808. Tarif: Rp3.190/7hari. DBI1",2017-08-12 12:30:00
"spam","Sisa kuota bonus 4G kamu 295 MB. Terus nikmati internetan di jaringan Indosat Ooredoo. Cek Kuota *123# atau http://im3.do/mc",2017-08-12 01:48:00
"spam","Sisa kuota bonus 4G kamu 299 MB. Terus nikmati internetan di jaringan Indosat Ooredoo. Cek Kuota *123# atau http://im3.do/mc",2017-08-11 13:48:00
"spam","Meikarta@Lippo Cikarang, kota terlengkap & terindah se-asia tenggara. BF 2jt & dapatkan disc.promo. Pastikan anda menjadi bagian dari kami. Info: meikarta.com",2017-08-11 09:07:00
"spam","Dptkan HARGA PROMO utk pembelian/prpanjangan FreedomCombo & Freedom Internet Plus. Kuota ROLLOVER utk beli paket dgn harga yg sama/lbh besar, beli di *123# PAI5",2017-08-09 16:19:00
"spam","Upgrade ke Spotify Premium utk nikmati playlist keren dari Spotify On Stage sepuasnya tanpa iklan. Upgrade spotify kamu sekarang di *123*123# CVI1",2017-08-09 15:24:00
"spam","Sisa Kuota Data Rollover kamu 12 MB. Terus nikmati internetan dengan kuota lainnya. Cek kuota *123# atau klik http://im3.do/mc",2017-08-08 00:53:00
"ham","udh ditransfer ya. untuk buktinya kukirim ke line",2017-08-07 19:51:00
"ham","kak tiara ini dzaka. mau bayar hutang makan kemarin dong, yg pas pulang dari ngelayat kak taro. kutransfer aja ya, minta nomor rekeningnya hehe",2017-08-07 17:14:00
"spam","Komunikasi lancar, Ibadah Haji jd nyaman dgn IM3 Ooredoo. Daftar di *122*1# utk hemat Nelpon, SMS,& Internetan mulai Rp200rb/40hr. Info: http://im3.do/haji PAI2",2017-08-07 17:07:00
"spam","Sisa Kuota Data Rollover kamu 50 MB. Terus nikmati internetan dengan kuota lainnya. Cek kuota *123# atau klik http://im3.do/mc",2017-08-07 17:00:00
"spam","Sisa Kuota Data Rollover kamu 52 MB. Terus nikmati internetan dengan kuota lainnya. Cek kuota *123# atau klik http://im3.do/mc",2017-08-07 16:59:00
"spam","Menangkan Smartphone keren! Cukup dgn nonton film dan serial di apps IFLIX selama mungkin (Periode 7-27 Agustus 2017). Unduh iflix di http://im3.do/iflix CVI1",2017-08-07 15:10:00
"ham","Go Mobile
07Aug17 07:37
7631498882
Transfer Dana
D 0076078351xxx0
C 49085722688068
GOPAY TIAR
IDR 100,000.00
Sukses.",2017-08-07 07:37:00
"ham","07/08/2017 07:36:41 Silakan gunakan passcode 4496 untuk Login Go Mobile CIMB Niaga. Passcode bersifat RAHASIA. Jangan memberitahukan kepada siapapun!",2017-08-07 07:36:00
"spam","Kobarkan semangatmu dengan iRing MERAH PUTIH, & menangkan hadiah Samsung S8+ serta pulsa IM3Ooredoo saat Hari Kemerdekaan. Tarif: Rp3.190/7hr. Info *808*2# DBI1",2017-08-05 14:06:00
"spam","Main-main cm di *463*10#, Download dan nikmati Game Tom & Jerry: Mouse Maze,Cookie Crush Match 3,Lara Croft: Relic Run dll  Rp.5500/mgg #refDB2",2017-08-05 11:49:00
"spam","Selamat...SIM CARD
Anda terpilih menjadi
Pemenang dari
Pesta ISI ULANG
MOBOINDOSAT
PIN PEMENANG JK25FGR
info lengkap kunjungi
www.kejutanmobo.cf",2017-08-05 07:13:00
"ham","UBER: Hai Tiara, berakhir pekan dgn 5 perjalanan GRATIS s/d Rp 20,000! Berlaku di Jakarta s/d 6 Agts. Pesan Uber-mu skrg: http://t.uber.com/nguber",2017-08-05 02:47:00
"ham","04/08/2017 14:49 Pada No. Rek 378088918 ada dana keluar sebesar Rp 253.500,00. Saldo akhir: Rp 234.252,00.Berita: TRANSFER KE SMS.",2017-08-04 14:54:00
"ham","BNI SMS BANKING:04/08/2017 14:44 Trf Rp.253.500 ke 0268977286 an.Sdri ANNISA  MITSALIA telah berhasil. Reff: 964226.",2017-08-04 14:44:00
"ham","04/08/2017 14:43 Trf Rp 253500 ke 0268977286 an.Sdri ANNISA  M.Utk diproses,reply sms ini,ketik digit ke-2&4 PIN Anda",2017-08-04 14:43:00
"spam","iRing TOP hari ini, Nikita Willy-Angin,FREE dengan hnya bls YA lho!",2017-08-04 13:35:00
"spam","Nikmati hemat Nelp,SMS,&Internetan slma Ibadah Haji mulai Rp200rb/40hr, tanpa perlu ganti nomor. Tkn *122*1# atau daftar di myIM3. Info: http://im3.do/haji PAI2",2017-08-03 16:08:00
"ham","Go Mobile
03Aug17 11:31
7597346085
Transfer Dana
D 0076078351xxx0
C 49085722688068
GOPAY TIAR
IDR 100,000.00
Sukses.",2017-08-03 11:31:00
"ham","03/08/2017 11:31:09 Silakan gunakan passcode 6590 untuk Login Go Mobile CIMB Niaga. Passcode bersifat RAHASIA. Jangan memberitahukan kepada siapapun!",2017-08-03 11:31:00
"ham","Ya",2017-08-03 10:35:00
"spam","SPESIAL utk kamu pelanggan IM3Ooredoo! TANPA BIAYA LANGGANAN bisa nonton ratusan film box office & serial TV di iflix. Klik di http://im3.do/iflix CVI1",2017-08-03 09:35:00
"ham","02/08/2017 18:05 Pada No. Rek 378088918 ada dana keluar sebesar Rp 150.000,00. Saldo akhir: Rp 487.752,00.Berita: TRF PAY TOP UP ECHANNEL.",2017-08-02 18:06:00
"ham","Tiara, get back on Facebook by clicking: https://fb.com/l/1IufBLLWF4rkr9B ",2017-08-01 19:52:00
"spam","KHUSUS untuk kamu! Bisa bebas dengerin musik, bikin playlist sepuasnya, dan tanpa iklan dgn Spotify Premium. Ayo aktifkan sekarang juga di *123*123#. CVI1",2017-08-01 15:11:00
"spam","JobStreet.com: You've been invited by Boarding Labs for a career discussion. Respond via email or through www.jobstreet.com",2017-08-01 12:50:00
"spam","Pelanggan 085722688068 anda dapat 1 pesan+bonus telpon, hub *323*6#. Pesan akan dihapus dalam 5 menit. Cek *323*6# skrg.",2017-08-01 11:27:00
"spam","Anda baru saja akses LINE dgn IndosatOoredoo. Berdasar pengalaman Anda, seberapa puas Anda thdp kualitas akses LINE kami? Balas LN1 sd LN5 (LN5= Sgt puas). FREE",2017-08-01 09:36:00
"spam","Kamu berada di Jaringan4G IndosatOoredoo, terus internetan dengan kuota4G. Nikmati apps TANPA KUOTA dan DATA ROLLOVER dengan FREEDOM COMBO. Info im3.do/NV",2017-08-01 06:16:00
"ham","Go Mobile
31Jul17 14:34
7562550937
Transfer Dana
D 0076078351xxx0
C 1770100731002
TOKOPEDIA
IDR 48,182.00
Sukses.",2017-07-31 14:34:00
"ham","31/07/2017 14:31:32 Silakan gunakan passcode 6504 untuk Login Go Mobile CIMB Niaga. Passcode bersifat RAHASIA. Jangan memberitahukan kepada siapapun!",2017-07-31 14:31:00
"ham","Go Mobile
31Jul17 11:05
7559640628
Transfer Dana
D 0076078351xxx0
C 49085722688068
GOPAY TIAR
IDR 100,000.00
Sukses.",2017-07-31 11:05:00
"ham","31/07/2017 11:04:42 Silakan gunakan passcode 6986 untuk Login Go Mobile CIMB Niaga. Passcode bersifat RAHASIA. Jangan memberitahukan kepada siapapun!",2017-07-31 11:04:00
"spam","Jangan lewatkan sore ini! Sriwijaya FC vs Persipura Jayapura LIVE di IFLIX pukul 14.30 WIB. Saksikan tanpa biaya langganan. Unduh di http://im3.do/iflix CVI1",2017-07-30 09:09:00
"spam","Nonton streaming Liga Indonesia langsung dari HP-mu bareng teman-teman dengan tekan *465*2#. Tarif Rp2.200/SMS/3hari. Info: @Indosatcare. DBI1",2017-07-30 08:38:00
"spam","jngan sampai kelewatan iRing DMasiv-Dengarlah Sayang, FREE lho.Lngsung bls YA aja ya!",2017-07-29 13:35:00
"ham","Go Mobile
29Jul17 07:56
7544659019
Transfer Dana
D 0076078351xxx0
C 49085722688068
GOPAY TIAR
IDR 100,000.00
Sukses.",2017-07-29 07:56:00
"ham","29/07/2017 07:55:49 Silakan gunakan passcode 1895 untuk Login Go Mobile CIMB Niaga. Passcode bersifat RAHASIA. Jangan memberitahukan kepada siapapun!",2017-07-29 07:55:00
"spam","Utk internetan lbh nyaman, gunakan selalu jaringan 4G Indosat Ooredoo. Nikmati apps TANPA KUOTA dan DATA ROLLOVER dengan FREEDOM COMBO. Info im3.do/NV",2017-07-29 06:57:00
"ham","28/07/2017 17:25 Pada No. Rek 378088918 ada dana keluar sebesar Rp 200.000,00. Saldo akhir: Rp 529.483,00.Berita: PENARIKAN TUNAI.",2017-07-28 17:25:00
"spam","Tidak perlu ganti kartu, tetap hemat Nelpon, SMS,& Internetan di Tanah Suci dgn IM3 Ooredoo. Tekan *122*1# atau beli di Tokopedia. Info: http://im3.do/haji PAI3",2017-07-28 17:17:00
"spam","jngan sampai kelewatan iRing Marshanda-Tak Mungkin, FREE lho.Lngsung bls YA aja ya!",2017-07-28 13:30:00
"spam","Dompetku kini menjadi PayPro. Akses *123*4# atau download aplikasi myIM3 utk menikmati layanan PayPro. Info lengkap di http://bit.ly/im3paypro PAI1",2017-07-27 12:24:00
"spam","Simpan semua foto selfie kamu di aplikasi Incloud, dan dapatkan gratis penyimpanan 25GB selama 6 bulan. Download aplikasinya di bit.ly/incloud2 SPI1",2017-07-27 08:23:00
"ham","Makasih teh dikasih tip",2017-07-27 07:50:00
"ham","Pagi teh,

Saya udah di g2 teh",2017-07-27 07:24:00
"ham","SPESIAL utk kamu,Free 1bln Spotify Premium di*123*123#. Nikmati Internet pakai FREEDOM COMBO pkt lengkap trbaik dg DATA ROLLOVER SisaKuota gak Hilang. im3.do/NV",2017-07-26 17:31:00
"spam","KHUSUS untuk kamu! Bisa bebas dengerin musik, bikin playlist sepuasnya, dan tanpa iklan dgn Spotify Premium. Ayo aktifkan sekarang juga di *123*123# CVI1",2017-07-26 13:22:00
"spam","Tidak perlu takut kehabisan pulsa, kini kamu bisa beli pulsa dan Freedom Combo dari IM3 Ooredoo melalui BBM. Info klik di: bit.ly/bbmpulsa SPI1",2017-07-26 11:19:00
"spam","Isi pulsa IM3 Ooredoo Rp150rb, Rp250rb, dan Rp500rb di Bank CIMB Niaga dapat bonus pulsa. Periode 1Mei-31Juli 2017. Info: www.indosatooredoo.com/promoniaga CMI2",2017-07-25 10:56:00
"ham","Waktu Tunggu konfirmasi dari nomor +6285721812244 habis ",2017-07-24 20:30:00
"ham","Waktu Tunggu konfirmasi dari nomor +6285721812244 habis ",2017-07-24 19:57:00
"ham","No +6285721812244 tdk berhasil SMS kamu. Jgn sampai kamu melewatkan pesan darinya! Balas YA dgn biaya Rp 350. Info: *123*883#",2017-07-24 17:30:00
"ham","No +6285721812244 tdk berhasil SMS kamu. Jgn sampai kamu melewatkan pesan darinya! Balas YA dgn biaya Rp 350. Info: *123*883#",2017-07-24 16:57:00
"ham","Dmn ti ?",2017-07-24 16:42:00
"spam","jngan sampai kelewatan iRing Iis Dahlia-Rindu (SP), FREE lho.Lngsung bls YA aja ya!",2017-07-24 13:46:00
"spam","Pakai IM3 Ooredoo utk hemat Nelp, SMS, & Internetan selama ibadah Haji, mulai Rp200rb/40hr. Tekan *122*1# atau beli di Tokopedia. Info: http://im3.do/haji PAI1",2017-07-23 16:02:00
"ham","Ok d tnggu",2017-07-23 11:27:00
"spam","Mau dapat GRATIS Youtube & Instagram selama 3 hari? Download aplikasi myIM3 di im3.do/myIM3 dan aktifkan paketnya di menu Direkomendasikan Untuk Anda skrg.",2017-07-23 08:44:00
"spam","jngan sampai kelewatan iRing Iis Dahlia-Rindu (SP), FREE lho.Lngsung bls YA aja ya!",2017-07-22 13:35:00
"spam","Nelpon kerabat di Asia, Eropa, Australia, AS, & Timur Tengah lbh hemat dgn Paket Flat Call 01016 mingguan.Tkn *122*4*2*2#.Info: indosatooredoo.com/flatcall PAI1",2017-07-22 09:44:00
"ham","21/07/2017 13:58 Pada No. Rek 378088918 ada dana keluar sebesar Rp 500.000,00. Saldo akhir: Rp 729.483,00.Berita: PENARIKAN TUNAI.",2017-07-21 13:59:00
"spam","Gratis 1 bulan Spotify Premium khusus FreedomCombo. Bisa bebas dengar musik,bikin playlist sepuasnya tanpa iklan dgn Spotify Premium. Aktifkan di *123*123# CVI1",2017-07-21 10:37:00
"spam","Pkt Freedom Xl 30 hari Rp149rb dengan kuota 5GB + 5GB (4G) + 5000 SMS + 5000 menit ke sesama Indosat Ooredoo. Ketik C4 ke 929 sd 23/07/17",2017-07-21 09:22:00
"ham","Go Mobile
21Jul17 08:53
7458576811
Transfer Dana
D 0076078351xxx0
C 49085722688068
GOPAY TIAR
IDR 200,000.00
Sukses.",2017-07-21 08:53:00
"ham","21/07/2017 08:53:18 Silakan gunakan passcode 7696 untuk Login Go Mobile CIMB Niaga. Passcode bersifat RAHASIA. Jangan memberitahukan kepada siapapun!",2017-07-21 08:53:00
"spam","TOPUP pulsa Rp 50000 berhasil via ATM BNI kode trx 0721085222476693. Pulsa anda saat ini Rp 50003. Terima kasih telah menggunakan INDOSAT OOREDOO",2017-07-21 08:52:00
"ham","Neng saya ke sd cisitu. ",2017-07-21 06:54:00
"spam","Isi pulsa IM3 Ooredoo Rp150rb, Rp250rb, dan Rp500rb di Bank CIMB Niaga dapat bonus pulsa. Periode 1Mei-31Juli 2017. Info: www.indosatooredoo.com/promoniaga CMI2",2017-07-20 15:01:00
"spam","Hemat Nelpon, SMS, & Internetan selama Ibadah Haji dgn IM3 Ooredoo, mulai Rp200rb/40hari. Tekan *122*1# atau beli di Tokopedia. Info: http://im3.do/haji PAI1",2017-07-20 11:17:00
"ham","Ti, kalo aku depan ganggu ga ? Hehe",2017-07-19 16:43:00
"spam","Follow OA IM3 Ooredoo di LINE dan dapatkan berbagai promo diskon menarik hanya untuk kamu sekarang ! Klik link ini https://line.me/R/ti/p/%40im3ooredoo",2017-07-19 12:52:00
"ham","Use 565092 as your login code for Tinder. (Account Kit by Facebook) ",2017-07-19 12:52:00
"ham","CT: Pesanan anda tujuan Fatmawati - Dipati Ukur pd 19/07/17 12:45 dgn no kursi 3 tercatat dgn no booking BFTB01UQO2",2017-07-19 12:28:00
"ham","Sekarang dg DATA ROLLOVER, kuota utama kamu Gak hangus pd saat perpanjangan pkt internet yg sama atau beli pkt yg lbh besar. Cek info *123# atau im3.do/mc",2017-07-19 07:13:00
"ham","Sisa Kuota Utama&DATA ROLLOVER kamu sebelumnya sebesar 94.9MB berhasil diakumulasi. Total Kuota DATA ROLLOVER&Kuota Utama 2142.9MB, brlaku sd 18/08/2017 07:13",2017-07-19 07:13:00
"spam","Khusus buat kamu pelanggan IM3 Ooredoo, nikmati streaming/download ribuan film melalui IFLIX, TANPA BIAYA BERLANGGANAN. Download IFLIX di http://im3.do/iflix",2017-07-19 07:13:00
"ham","Registrasi paket Anda sedang diproses. Pastikan settingan APN : internet. User, passwd & proxy dikosongkan. Restart HP Anda setelah registrasi berhasil.",2017-07-19 07:13:00
"spam","SisaKuota 97 MB. Beli EXTRA Kuota/Upgrade FREEDOMCOMBO! Nikmati apps TANPA KUOTA dan DATA ROLLOVER. Klebihan pakai tarif perKB. Tkn*123# atau im3.do/mc",2017-07-19 03:25:00
"spam","Kamu pakai internet dg tarif per KB.Pemakaian sampai saat ini Rp 14704. Beli FREEDOMCOMBO! Nikmati apps TANPA KUOTA dan DATA ROLLOVER. Beli*123# atau im3.do/mc",2017-07-19 02:55:00
"ham","Sisa kuota 116.0MB. Beli EXTRA Kuota atau upgrade FREEDOM COMBO di*123# atau im3.do/mc",2017-07-19 02:20:00
"spam","SisaKuota 263 MB. Beli EXTRA Kuota/Upgrade FREEDOMCOMBO! Nikmati apps TANPA KUOTA dan DATA ROLLOVER. Klebihan pakai tarif perKB. Tkn*123# atau im3.do/mc",2017-07-19 01:52:00
"ham","Bu sdh d depan west mall",2017-07-18 19:19:00
"ham","Bu gi nya d mana bca apa west mall",2017-07-18 19:15:00
"spam","Mau dapat GRATIS Youtube & Instagram selama 3 hari? Download aplikasi myIM3 di im3.do/myIM3 dan aktifkan paketnya di menu Direkomendasikan Untuk Anda skrg. CVI2",2017-07-18 15:11:00
"ham","Ok",2017-07-18 13:46:00
"ham","Mba,di sms in aj alamatny",2017-07-18 13:45:00
"spam","Kini berlangganan Smule, Spotify atau aplikasi musik lainnya lebih mudah pakai pulsa IM3 Ooredoo. Info klik di: bit.ly/im3gcb SPI1",2017-07-18 13:13:00
"spam","Sisa Kuota Data Rollover kamu 49 MB. Terus nikmati internetan dengan kuota lainnya. Cek kuota *123# atau klik http://im3.do/mc",2017-07-18 08:57:00
"spam","Sisa Kuota Data Rollover kamu 77 MB. Terus nikmati internetan dengan kuota lainnya. Cek kuota *123# atau klik http://im3.do/mc",2017-07-18 08:44:00
"spam","selamat..
SIM CARD anda
resmi terpilih
sebagai pemenang
undian PT.MOBOINDOSAT
TH2017 PIN pemenang
anda 411G577
Cek pin anda di;
www.mobo2017.cf",2017-07-18 06:09:00
"spam","Sisa Kuota Data Rollover kamu 155 MB. Terus nikmati internetan dengan kuota lainnya. Cek kuota *123# atau klik http://im3.do/mc",2017-07-18 00:43:00
"ham","Sisa kuota 2.0GB+ BONUS 4G:45.0MB,  DATA ROLLOVER 331.0MB. Beli EXTRA Kuota atau upgrade FREEDOM COMBO di*123# atau im3.do/mc",2017-07-17 22:53:00
